SalesOrderId,SalesOrderDetailsID,carrierTrackingNumber,OrderQTY,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedData
74864,120708,NULL,1,867,1,69.99,0,69.99,BB197BE7-A3FD-4638-9652-DFC163898A81,22/06/2014
74864,120709,NULL,1,713,1,49.99,0,49.99,158ED88D-7D28-4583-BCBE-C9CFA068F0BB,22/06/2014
74864,120710,NULL,1,712,1,8.99,0,8.99,ABA72FBC-714B-4112-979F-A9E5B3A33329,22/06/2014
74865,120711,NULL,1,870,1,4.99,0,4.99,D37F60B2-BF2B-4EE3-A5D9-C6E06F410631,22/06/2014
74865,120712,NULL,1,712,1,8.99,0,8.99,5139021A-EB32-47FC-A3EA-E95FD5D57383,22/06/2014
74866,120713,NULL,1,870,1,4.99,0,4.99,39214B9F-ECB2-4222-8071-2C445BAA47B0,22/06/2014
74867,120714,NULL,1,921,1,4.99,0,4.99,8748FEEE-1BCA-4A54-B684-3CE81C42AC9B,22/06/2014
74867,120715,NULL,1,873,1,2.29,0,2.29,C952D5EB-E84A-4D72-BD8E-7ADEBC050594,22/06/2014
74868,120716,NULL,1,928,1,24.99,0,24.99,313E3995-8CA8-4858-9A93-BDF5AB014429,22/06/2014
74869,120717,NULL,1,929,1,29.99,0,29.99,1E4A62B7-B446-408E-BD58-7CE643AEBFA5,22/06/2014
74869,120718,NULL,1,921,1,4.99,0,4.99,F02C1F60-2066-4CAD-8D40-741C9D57360B,22/06/2014
74869,120719,NULL,1,878,1,21.98,0,21.98,0C8DAAE6-94F5-4425-9D2B-A470610DAD37,22/06/2014
74869,120720,NULL,1,870,1,4.99,0,4.99,3F25FE7E-99A4-4D9F-8495-8AC8A2F09A67,22/06/2014
74869,120721,NULL,1,871,1,9.99,0,9.99,61A3AC70-BDF2-4ED3-9507-AFA17D421DE9,22/06/2014
74869,120722,NULL,1,711,1,34.99,0,34.99,DD05FF34-0CE4-442A-BED9-3ED74E2E3EE2,22/06/2014
74869,120723,NULL,1,712,1,8.99,0,8.99,0FA75AFF-A6B9-47FF-879E-ABC184072698,22/06/2014
74870,120724,NULL,1,870,1,4.99,0,4.99,2E3A7793-917F-41BA-8896-96BD7F8DC569,22/06/2014
74870,120725,NULL,1,884,1,53.99,0,53.99,C64F0651-B4EE-4011-A97F-A95D2C5DF725,22/06/2014
74870,120726,NULL,1,712,1,8.99,0,8.99,E1E6E32C-A549-414A-BFF0-B42957E28CE0,22/06/2014
74871,120727,NULL,1,922,1,3.99,0,3.99,98EC65D0-E3C1-439C-931C-DA4F260C323E,22/06/2014
74871,120728,NULL,1,931,1,21.49,0,21.49,99158697-393C-4308-B0D8-C4ACC6AF6B11,22/06/2014
74872,120729,NULL,1,934,1,28.99,0,28.99,278DF874-3748-48DF-80C0-EEA480C6D3BB,22/06/2014
74872,120730,NULL,1,923,1,4.99,0,4.99,60AA9FC3-6ACB-435B-8443-CC95D0FAC8B9,22/06/2014
74872,120731,NULL,1,712,1,8.99,0,8.99,AB4DEB3F-148A-4C91-8C6D-439C4A24FC39,22/06/2014
74873,120732,NULL,1,929,1,29.99,0,29.99,D601E6F6-12D4-43B3-8619-9BF428DB736E,23/06/2014
74874,120733,NULL,1,921,1,4.99,0,4.99,A4BAC8CC-C318-4C65-9E27-16D20CE48260,23/06/2014
74874,120734,NULL,1,929,1,29.99,0,29.99,5B349D2C-511E-4C4D-8F7D-9CFDF7101C3F,23/06/2014
74874,120735,NULL,1,880,1,54.99,0,54.99,E97AD0ED-2DBD-4FE2-87C0-3435C6992880,23/06/2014
74874,120736,NULL,1,877,1,7.95,0,7.95,3A60CE94-4A7A-4B98-A862-C8B69B379D53,23/06/2014
74874,120737,NULL,1,860,1,24.49,0,24.49,466743FE-BA77-4A32-A866-657EDF24DFC5,23/06/2014
74875,120738,NULL,1,878,1,21.98,0,21.98,8B622497-3530-44B2-91C6-5A3A2385602C,23/06/2014
74875,120739,NULL,1,713,1,49.99,0,49.99,2CD27138-9F12-4B63-ADB0-94D914770634,23/06/2014
74876,120740,NULL,1,921,1,4.99,0,4.99,872A5D1A-9428-4F77-843D-C5B86F38895A,23/06/2014
74876,120741,NULL,1,873,1,2.29,0,2.29,45AED0E1-7076-450F-AFD5-3D1320AE6AF1,23/06/2014
74877,120742,NULL,1,870,1,4.99,0,4.99,5EEEE965-BCFD-441B-99AF-90A00B71E870,23/06/2014
74877,120743,NULL,1,882,1,53.99,0,53.99,9DF2047E-D84D-4880-90ED-689220FC867E,23/06/2014
74878,120744,NULL,1,882,1,53.99,0,53.99,2E0539B1-C8D2-44C5-B14D-8C82E22532D9,23/06/2014
74879,120745,NULL,1,879,1,159,0,159,8526F0EB-7856-4F6D-84CC-604D47979812,23/06/2014
74880,120746,NULL,1,922,1,3.99,0,3.99,E9E129A1-EA5F-45E0-8670-CA9B0B1880C9,23/06/2014
74880,120747,NULL,1,873,1,2.29,0,2.29,D3A19B84-08BB-4B13-96CA-EF4550CE8187,23/06/2014
74881,120748,NULL,1,923,1,4.99,0,4.99,D1EF0CB4-E415-4173-BC3F-184BF112E2CC,23/06/2014
74881,120749,NULL,1,708,1,34.99,0,34.99,BFA1EC62-D38C-475B-854E-EBB700202322,23/06/2014
74882,120750,NULL,1,932,1,24.99,0,24.99,F16B9489-79FD-4C5A-89DA-DC9D2A3E7F2E,23/06/2014
74882,120751,NULL,1,922,1,3.99,0,3.99,022A9377-F9F9-4055-A762-64F9920C460A,23/06/2014
74882,120752,NULL,1,873,1,2.29,0,2.29,FD361BE7-570F-493B-B730-61D13DF7A32C,23/06/2014
74883,120753,NULL,1,932,1,24.99,0,24.99,C6AB6007-B9BC-49D5-80CB-D4A7CB9B8BD5,23/06/2014
74883,120754,NULL,1,873,1,2.29,0,2.29,BB4FF02E-A9B6-455E-A7E5-EB030B0C37D5,23/06/2014
74884,120755,NULL,1,923,1,4.99,0,4.99,9D29E77E-28D2-4C5B-96D1-B25DE9D62330,23/06/2014
74885,120756,NULL,1,923,1,4.99,0,4.99,5DBFC0AB-EFE4-44B3-9548-5106B779565C,23/06/2014
74885,120757,NULL,1,873,1,2.29,0,2.29,8BAC8F4C-C50B-42BC-A276-F1E9E0FFB0E6,23/06/2014
74886,120758,NULL,1,931,1,21.49,0,21.49,7AAC87C5-7D2C-456D-9F78-C509B794315B,23/06/2014
74886,120759,NULL,1,873,1,2.29,0,2.29,EC5F5E18-C67A-418C-985C-280A088A7561,23/06/2014
74887,120760,NULL,1,923,1,4.99,0,4.99,FE47555B-A445-4F7F-8DA3-E9644AF994DD,23/06/2014
74888,120761,NULL,1,928,1,24.99,0,24.99,85D4D821-04B2-4A2E-9717-36BEFCDAF269,23/06/2014
74888,120762,NULL,1,859,1,24.49,0,24.49,2811DC3C-6EE9-42A2-ADAF-5CA431D2C6DC,23/06/2014
74889,120763,NULL,1,928,1,24.99,0,24.99,4DE18F8B-5E9B-4568-BBEB-D6DEC5C14033,23/06/2014
74890,120764,NULL,1,933,1,32.6,0,32.6,689F8F1B-510D-4011-90E1-D8ACA35B621D,23/06/2014
74890,120765,NULL,1,922,1,3.99,0,3.99,660C0140-F131-4F2E-975A-83819F4C84AE,23/06/2014
74890,120766,NULL,1,708,1,34.99,0,34.99,986E0E15-8EA8-4263-A1A1-A26097F34932,23/06/2014
74891,120767,NULL,1,929,1,29.99,0,29.99,DA7DA4C1-C761-4A3B-B6C0-7A8022EC0A3B,23/06/2014
74891,120768,NULL,1,873,1,2.29,0,2.29,0D57344A-78C6-495E-B102-694C0B329F7F,23/06/2014
74892,120769,NULL,1,871,1,9.99,0,9.99,CBB30D79-F8B0-4E38-B266-18671DDA0F49,23/06/2014
74892,120770,NULL,1,712,1,8.99,0,8.99,ED3DC5D9-4C5A-476B-9809-5C90B02CD54C,23/06/2014
74892,120771,NULL,1,870,1,4.99,0,4.99,875E47E9-1167-42F0-A7EC-1D51E92E046C,23/06/2014
74893,120772,NULL,1,867,1,69.99,0,69.99,B34274A6-CDA9-40D3-BCA1-F00D8D988162,23/06/2014
74893,120773,NULL,1,713,1,49.99,0,49.99,CE40D1C0-CB10-4D1D-A383-2F9F6BF913A1,23/06/2014
74893,120774,NULL,1,712,1,8.99,0,8.99,9F83C1A8-CC3E-4B8E-9471-C40ABD6A4633,23/06/2014
74894,120775,NULL,1,868,1,69.99,0,69.99,644961EF-CEB2-436A-A271-3A0293A838D7,23/06/2014
74895,120776,NULL,1,867,1,69.99,0,69.99,B792210A-19CC-4652-B54C-EEDB4534430C,23/06/2014
74896,120777,NULL,1,867,1,69.99,0,69.99,3313E7DE-1FB2-4543-A66A-886247E56BA7,23/06/2014
74897,120778,NULL,1,870,1,4.99,0,4.99,CA7CCF32-39F0-4566-B5FD-A06A27AD72A9,23/06/2014
74897,120779,NULL,1,712,1,8.99,0,8.99,D14B4332-E717-4B5E-AE48-CF5E1991597F,23/06/2014
74898,120780,NULL,1,868,1,69.99,0,69.99,3505F3EF-45BD-4D6F-98BB-921C2B235E42,23/06/2014
74898,120781,NULL,1,712,1,8.99,0,8.99,D917ECFC-49EB-45BC-B23D-691FCB561426,23/06/2014
74899,120782,NULL,1,921,1,4.99,0,4.99,51F2E1DF-7D9C-439D-8D7D-8BAC023B52D0,23/06/2014
74899,120783,NULL,1,873,1,2.29,0,2.29,789DECAB-E81A-4700-A719-547A1AC6E05A,23/06/2014
74900,120784,NULL,1,933,1,32.6,0,32.6,8B88162D-F3F0-4C47-8543-27B7E51857AD,23/06/2014
74900,120785,NULL,1,922,1,3.99,0,3.99,077DFDC1-4553-4F7C-A4E6-6483699DDFCC,23/06/2014
74900,120786,NULL,1,865,1,63.5,0,63.5,4EF1718D-038A-4F9B-BF03-F07FAE98FB51,23/06/2014
74901,120787,NULL,1,929,1,29.99,0,29.99,4E1AA2AA-0FB9-4E07-B75B-484D9D8A62FE,23/06/2014
74901,120788,NULL,1,874,1,8.99,0,8.99,F14A7FAB-E7A5-434E-A0BE-21A71E6ACAE3,23/06/2014
74902,120789,NULL,1,929,1,29.99,0,29.99,F76BAF82-139A-45E2-A669-B16B0A0BE734,23/06/2014
74902,120790,NULL,1,873,1,2.29,0,2.29,05D63177-71BB-49DC-9CFD-C48654E6BA80,23/06/2014
74903,120791,NULL,1,922,1,3.99,0,3.99,CB2B3D3E-8261-4D6B-BE61-2FE4358D078E,23/06/2014
74903,120792,NULL,1,711,1,34.99,0,34.99,AAFBC46B-92DF-4C85-9732-821022900015,23/06/2014
74904,120793,NULL,1,870,1,4.99,0,4.99,2E2F74BF-DF01-4272-B86B-656386A0065B,23/06/2014
74905,120794,NULL,1,931,1,21.49,0,21.49,AFFBD7E0-BDD4-4A28-8965-56C8DF033F22,23/06/2014
74905,120795,NULL,1,873,1,2.29,0,2.29,301A5E2A-3FEB-4D5B-ABA2-1E075667DDB3,23/06/2014
74906,120796,NULL,1,934,1,28.99,0,28.99,2FDBC65B-5FD2-4FFF-9133-1C540391A793,23/06/2014
74906,120797,NULL,1,923,1,4.99,0,4.99,870ADB02-9561-401B-B5B1-E795173FC7EA,23/06/2014
74907,120798,NULL,1,923,1,4.99,0,4.99,366D8BBA-8CE1-4451-8525-8EF03CB1EEB2,23/06/2014
74907,120799,NULL,1,934,1,28.99,0,28.99,88987EAD-01C6-4751-9C16-827439ECD536,23/06/2014
74907,120800,NULL,1,711,1,34.99,0,34.99,970D5F61-65C1-485D-92DE-482E5B188110,23/06/2014
74908,120801,NULL,1,930,1,35,0,35,1C8423FA-9033-4694-A4FF-8573E63B9ABC,23/06/2014
74908,120802,NULL,1,921,1,4.99,0,4.99,541A0722-C479-4B75-B674-9FE52B6EE21B,23/06/2014
74908,120803,NULL,1,711,1,34.99,0,34.99,90B78BB7-1F29-422C-8256-EE2065155ED5,23/06/2014
74909,120804,NULL,1,930,1,35,0,35,5AD10C26-8644-49B1-AF06-E5E351B39FEB,23/06/2014
74909,120805,NULL,1,921,1,4.99,0,4.99,A972B232-4E26-41A7-8B9A-2FDCFDA216FB,23/06/2014
74909,120806,NULL,1,708,1,34.99,0,34.99,A99E927D-E8E1-4BF1-A1DB-52B2CD55885C,23/06/2014
74909,120807,NULL,1,866,1,63.5,0,63.5,E64F00E1-E870-4250-9DB3-7B4F39595330,23/06/2014
74910,120808,NULL,1,930,1,35,0,35,890FD5A2-1619-42AB-97BA-B7D61843EAEF,23/06/2014
74910,120809,NULL,1,873,1,2.29,0,2.29,AD188973-ED5D-4BBF-9A29-90F18AD39C24,23/06/2014
74911,120810,NULL,1,878,1,21.98,0,21.98,EC250C89-4367-40D7-9843-4CBEC2423FC8,23/06/2014
74911,120811,NULL,1,877,1,7.95,0,7.95,50C23CD4-2B34-4BC7-BAFA-F13539A09B50,23/06/2014
74912,120812,NULL,1,878,1,21.98,0,21.98,951E28DA-FA41-477E-A895-13A1669703C7,23/06/2014
74912,120813,NULL,1,873,1,2.29,0,2.29,2342495E-86DE-4F05-BB60-4E3E8156B7BE,23/06/2014
74913,120814,NULL,1,877,1,7.95,0,7.95,1613D040-AF7A-43F7-9ED1-5E84784FCD93,24/06/2014
74914,120815,NULL,1,922,1,3.99,0,3.99,3B160DD6-9ED6-450D-BEA1-0134D2834979,24/06/2014
74914,120816,NULL,1,932,1,24.99,0,24.99,F9881F63-FA91-40A1-B345-6BA2D41AE58D,24/06/2014
74914,120817,NULL,1,881,1,53.99,0,53.99,5C791FF0-247A-43B0-8A86-B71D4F902821,24/06/2014
74914,120818,NULL,1,712,1,8.99,0,8.99,81FAA410-821F-4C34-8170-C74C2CC0B4CC,24/06/2014
74915,120819,NULL,1,930,1,35,0,35,D637E9F9-46CB-4C8D-8759-6E47D3A41467,24/06/2014
74915,120820,NULL,1,921,1,4.99,0,4.99,78BAFA48-35EC-4232-824F-3C1D9F1619E9,24/06/2014
74915,120821,NULL,1,878,1,21.98,0,21.98,2DCADFA0-6969-4B63-98B0-73E551E4E631,24/06/2014
74915,120822,NULL,1,711,1,34.99,0,34.99,934DF3DD-ACD2-4E49-B9E4-15BB132B22B0,24/06/2014
74915,120823,NULL,1,858,1,24.49,0,24.49,50CB0926-E163-4C48-8E98-B7258C87C69D,24/06/2014
74916,120824,NULL,1,870,1,4.99,0,4.99,764C5A6D-9494-4B0D-8110-75AE8D17A821,24/06/2014
74916,120825,NULL,1,712,1,8.99,0,8.99,5851A5E2-ECAA-49FC-86BA-5D0AD7C7CA8C,24/06/2014
74917,120826,NULL,1,881,1,53.99,0,53.99,B675CBC0-D7FB-484A-B7FB-342C1184AEF2,24/06/2014
74918,120827,NULL,1,712,1,8.99,0,8.99,F246AFE3-CF5C-4C58-8B12-1C44FB6BDFB2,24/06/2014
74919,120828,NULL,1,711,1,34.99,0,34.99,CB974DAD-3438-481F-99E7-6297643198A8,24/06/2014
74920,120829,NULL,1,932,1,24.99,0,24.99,B84E79C6-D7D2-4B19-91BA-20D7515F2683,24/06/2014
74920,120830,NULL,1,922,1,3.99,0,3.99,158AD07E-48E3-4C89-8559-0734A31EAAE1,24/06/2014
74920,120831,NULL,1,708,1,34.99,0,34.99,CCE3C4A7-B48B-4A41-9D09-24B46CBE2EF8,24/06/2014
74920,120832,NULL,1,874,1,8.99,0,8.99,0EB97BDF-82A2-42AC-BF0F-2918F721541F,24/06/2014
74921,120833,NULL,1,922,1,3.99,0,3.99,28018F41-0D1C-4019-AED2-91165D1330D7,24/06/2014
74921,120834,NULL,1,932,1,24.99,0,24.99,E77CCC70-67F2-4BCB-B7A1-7F4ED509DD40,24/06/2014
74921,120835,NULL,1,873,1,2.29,0,2.29,5220D4D8-5CE6-4EE6-840E-AE4D3D38CE19,24/06/2014
74922,120836,NULL,1,928,1,24.99,0,24.99,1724FBA9-381C-46A8-B799-BF64CE79D3EF,24/06/2014
74923,120837,NULL,1,934,1,28.99,0,28.99,0E177A39-6C33-4CBD-B74D-0B2183978789,24/06/2014
74923,120838,NULL,1,923,1,4.99,0,4.99,8B90F88F-ADED-4D2C-8AA5-2B9C8B84C854,24/06/2014
74923,120839,NULL,1,707,1,34.99,0,34.99,0345F471-9683-43D7-A7D9-6CC37120104E,24/06/2014
74924,120840,NULL,1,933,1,32.6,0,32.6,BE98F3CE-18BA-4323-995C-FAA7C92D753B,24/06/2014
74925,120841,NULL,1,934,1,28.99,0,28.99,D1B706EF-9721-4025-9C03-06D8CD65AB27,24/06/2014
74925,120842,NULL,1,923,1,4.99,0,4.99,58015820-0F51-4AD6-9596-D520DA48409E,24/06/2014
74925,120843,NULL,1,707,1,34.99,0,34.99,2DD0A778-CEC0-4931-84F5-9E215EAD66B0,24/06/2014
74926,120844,NULL,1,929,1,29.99,0,29.99,4D3315AE-FD4F-4765-921A-7C2921395D53,24/06/2014
74926,120845,NULL,1,865,1,63.5,0,63.5,9E366B91-B530-4B7D-A513-84AE470DC777,24/06/2014
74927,120846,NULL,1,921,1,4.99,0,4.99,63FB2A14-DABF-475B-9E90-02892ED01261,24/06/2014
74927,120847,NULL,1,929,1,29.99,0,29.99,42A6940E-481D-4C53-BAF4-E353C0BABAA0,24/06/2014
74927,120848,NULL,1,877,1,7.95,0,7.95,32E5B18C-3E38-4503-ACD6-3B9D09682A5D,24/06/2014
74928,120849,NULL,1,929,1,29.99,0,29.99,5212F3C7-97DB-4749-BA23-00CD276C6B89,24/06/2014
74928,120850,NULL,1,921,1,4.99,0,4.99,693818AF-0D02-475B-90D6-CDE525146437,24/06/2014
74929,120851,NULL,1,871,1,9.99,0,9.99,8F593D63-F96D-4C42-A8B6-246E2C53CA15,24/06/2014
74929,120852,NULL,1,870,1,4.99,0,4.99,79813E26-64AA-470E-AFBC-34BD92A8AA75,24/06/2014
74929,120853,NULL,1,707,1,34.99,0,34.99,3A039240-DD55-46E8-94E7-BB46A9B15E78,24/06/2014
74930,120854,NULL,1,867,1,69.99,0,69.99,1FADB26F-C9EB-4A6D-BA7B-E22B27B38B14,24/06/2014
74931,120855,NULL,1,870,1,4.99,0,4.99,118F8A79-B4A9-4142-9F31-01B6C82B8E20,24/06/2014
74931,120856,NULL,1,880,1,54.99,0,54.99,D931487C-AD08-4161-8AE3-8A98A49CD26D,24/06/2014
74932,120857,NULL,1,870,1,4.99,0,4.99,08C39E99-6C40-4EC4-A15A-3C570FBACD2E,24/06/2014
74932,120858,NULL,1,707,1,34.99,0,34.99,0693855D-4904-4765-A906-1ACE7121E4DA,24/06/2014
74932,120859,NULL,1,712,1,8.99,0,8.99,CEA4FFDD-A5BC-41CC-8265-E20C199E0398,24/06/2014
74932,120860,NULL,1,714,1,49.99,0,49.99,F01DB2ED-B28F-48CC-A7D9-39C4C01A54C3,24/06/2014
74933,120861,NULL,1,929,1,29.99,0,29.99,7A4F5A4F-323F-42D0-A1D9-E9228D118127,24/06/2014
74933,120862,NULL,1,921,1,4.99,0,4.99,77DFC6CB-E83B-4AE0-AE93-C819EF30736A,24/06/2014
74933,120863,NULL,1,878,1,21.98,0,21.98,05155CED-E472-48A0-BCA3-BA05FE484DE7,24/06/2014
74934,120864,NULL,1,934,1,28.99,0,28.99,08A181FD-BC62-4AC6-ABC2-3F69C6A08FA7,24/06/2014
74934,120865,NULL,1,923,1,4.99,0,4.99,0B3FC5F6-C59E-4519-A857-BA0909C91F10,24/06/2014
74934,120866,NULL,1,707,1,34.99,0,34.99,FB9FFF9C-6BD8-4180-9670-22BAC5B7DF05,24/06/2014
74935,120867,NULL,1,930,1,35,0,35,325AD2EB-38FA-4D13-B789-47C53B7CA3EA,24/06/2014
74936,120868,NULL,1,878,1,21.98,0,21.98,67BB5423-B952-421C-B6F9-E1170878ECEC,24/06/2014
74936,120869,NULL,1,708,1,34.99,0,34.99,BBCB57A1-67BD-4B03-8947-F7E23A53D4D3,24/06/2014
74936,120870,NULL,1,713,1,49.99,0,49.99,0D6B9D2B-FE00-4DEE-ABD8-D45B3530A305,24/06/2014
74937,120871,NULL,1,878,1,21.98,0,21.98,7B97AA1E-A198-4F81-A873-CF8876075A6D,25/06/2014
74937,120872,NULL,1,882,1,53.99,0,53.99,D7D7D5F8-02EA-4755-B14C-06351502594B,25/06/2014
74938,120873,NULL,1,921,1,4.99,0,4.99,3FBD4443-F51B-4ADF-86C4-127FF5D0AED6,25/06/2014
74938,120874,NULL,1,877,1,7.95,0,7.95,CC325FBE-FED8-4CF7-B4FF-9ECA514FEB4F,25/06/2014
74939,120875,NULL,1,922,1,3.99,0,3.99,DF11DA30-37F9-4732-921F-FD29B896A0E6,25/06/2014
74939,120876,NULL,1,879,1,159,0,159,B055309A-E30F-4BE2-8A86-52968B91032D,25/06/2014
74940,120877,NULL,1,883,1,53.99,0,53.99,390AEF21-4571-4641-BFD4-EE9E92C7F249,25/06/2014
74941,120878,NULL,1,714,1,49.99,0,49.99,FA86BDE0-F955-493C-88C1-C008E303D339,25/06/2014
74942,120879,NULL,1,932,1,24.99,0,24.99,B08B3DDB-E524-43BE-A2FD-5DE661FB0327,25/06/2014
74942,120880,NULL,1,922,1,3.99,0,3.99,BBDF991B-F0CD-4299-9302-4A8C7E153093,25/06/2014
74942,120881,NULL,1,712,1,8.99,0,8.99,1DD2380F-AC53-41F6-BECE-2E3E3FB14D12,25/06/2014
74943,120882,NULL,1,934,1,28.99,0,28.99,57705064-5AA1-4F0B-BEDB-8A76044D16C9,25/06/2014
74943,120883,NULL,1,923,1,4.99,0,4.99,BE43C2E9-4846-4FB8-AE5B-503278F0F200,25/06/2014
74943,120884,NULL,1,711,1,34.99,0,34.99,06F3777D-C614-4A7A-BAD4-22996CEF6240,25/06/2014
74944,120885,NULL,1,922,1,3.99,0,3.99,3B673D02-782C-4277-9CC2-07D5C6336E79,25/06/2014
74944,120886,NULL,1,932,1,24.99,0,24.99,2233A1C1-734A-42F1-9E94-7111D045817A,25/06/2014
74944,120887,NULL,1,707,1,34.99,0,34.99,C02D3635-E002-45CC-BE39-6496B1906DA0,25/06/2014
74944,120888,NULL,1,882,1,53.99,0,53.99,D25AB129-CFEA-4567-B3E4-3364B29BD54F,25/06/2014
74944,120889,NULL,1,712,1,8.99,0,8.99,DD887084-D902-442B-ADB4-4B66C4F3200C,25/06/2014
74945,120890,NULL,1,923,1,4.99,0,4.99,BB0A8E60-12AB-4255-9251-37CD6E74FF92,25/06/2014
74945,120891,NULL,1,934,1,28.99,0,28.99,98691233-396B-4E60-B84D-7C2B90E56359,25/06/2014
74945,120892,NULL,1,873,1,2.29,0,2.29,2F67B898-39D0-4758-8C7D-3BC6074541F6,25/06/2014
74946,120893,NULL,1,934,1,28.99,0,28.99,F7BC2684-66A0-47E9-B38D-E2C41AAE45A7,25/06/2014
74946,120894,NULL,1,923,1,4.99,0,4.99,94CC0493-EAEE-4799-A07C-0DD851539795,25/06/2014
74946,120895,NULL,1,711,1,34.99,0,34.99,6E7D360D-B1A6-41B6-A03E-938C1678FA93,25/06/2014
74946,120896,NULL,1,716,1,49.99,0,49.99,0510E5C0-97BA-4947-BD6E-E7410B06A551,25/06/2014
74947,120897,NULL,1,922,1,3.99,0,3.99,4F54664E-620E-48B7-85EE-D65D40478D7A,25/06/2014
74947,120898,NULL,1,933,1,32.6,0,32.6,72C4493A-BE9E-4159-BF4F-9D1A90AC2EDE,25/06/2014
74947,120899,NULL,1,873,1,2.29,0,2.29,6DACE961-8364-4A6C-AE10-1832A6BFA278,25/06/2014
74948,120900,NULL,1,929,1,29.99,0,29.99,D9D0C296-A18E-4E08-BC82-7D74BE93A5ED,25/06/2014
74948,120901,NULL,1,921,1,4.99,0,4.99,54EAA8CD-3F35-4CE1-9323-FE66F31D527B,25/06/2014
74949,120902,NULL,1,929,1,29.99,0,29.99,98A1137E-2206-4288-BC7A-A154EEE0675A,25/06/2014
74949,120903,NULL,1,921,1,4.99,0,4.99,6847F633-39DE-4D92-B44A-C69B0A9A875C,25/06/2014
74949,120904,NULL,1,708,1,34.99,0,34.99,AC0B1A8B-711F-4267-98DC-057FC80CE745,25/06/2014
74950,120905,NULL,1,871,1,9.99,0,9.99,4C7EFA27-408C-419A-98D6-FB78CB047678,25/06/2014
74950,120906,NULL,1,870,1,4.99,0,4.99,9D935D5D-473D-4BBD-91C8-D80446D699C7,25/06/2014
74950,120907,NULL,1,711,1,34.99,0,34.99,D51F0344-F78D-4D5A-B812-EEEB2B09E766,25/06/2014
74950,120908,NULL,1,859,1,24.49,0,24.49,C51FD287-DAD2-4D6C-9567-AD59D5034BDD,25/06/2014
74951,120909,NULL,1,871,1,9.99,0,9.99,ECA2F63B-51CC-478A-BAE6-980B87B87279,25/06/2014
74952,120910,NULL,1,871,1,9.99,0,9.99,DF234794-B21E-40FC-A760-04074B385C1D,25/06/2014
74953,120911,NULL,1,871,1,9.99,0,9.99,89DF52E9-7C71-4981-8882-513460249E8D,25/06/2014
74953,120912,NULL,1,870,1,4.99,0,4.99,72153FEF-A642-46C9-80C4-6BD6C1E46C9B,25/06/2014
74953,120913,NULL,1,708,1,34.99,0,34.99,B8CEEFB6-FEAE-489D-97F8-4CEBC743FF70,25/06/2014
74954,120914,NULL,1,867,1,69.99,0,69.99,155405E8-0CF9-4379-BFA5-FDF9A8527441,25/06/2014
74954,120915,NULL,1,716,1,49.99,0,49.99,2AE00AEB-05CC-478F-9393-F7E027EC3DAF,25/06/2014
74955,120916,NULL,1,870,1,4.99,0,4.99,E2F123A3-1657-46B2-9C24-3F320AAF1A84,25/06/2014
74956,120917,NULL,1,870,1,4.99,0,4.99,B95BE95E-9D24-479B-9F0A-A204FFCBD410,25/06/2014
74957,120918,NULL,1,921,1,4.99,0,4.99,59C83C8C-9CF9-460E-8A5D-A8CE18EFC8D3,25/06/2014
74957,120919,NULL,1,873,1,2.29,0,2.29,B54F38FA-B734-45B6-BCCA-D66DDB0E9814,25/06/2014
74958,120920,NULL,1,870,1,4.99,0,4.99,AA594057-B290-49D8-A01E-A533307AF701,25/06/2014
74959,120921,NULL,1,921,1,4.99,0,4.99,DA8CAF90-62CF-4CA1-B270-AA9AF38C6EE4,25/06/2014
74959,120922,NULL,1,871,1,9.99,0,9.99,72672B43-8A6A-4B3A-95C4-94998FFAE654,25/06/2014
74959,120923,NULL,1,870,1,4.99,0,4.99,CA3B6E64-31AE-4A15-A8BA-969E3AF6B0A6,25/06/2014
74959,120924,NULL,1,707,1,34.99,0,34.99,3BE6E7C6-20AB-4AE9-8938-53E310776676,25/06/2014
74960,120925,NULL,1,921,1,4.99,0,4.99,9C5275E7-DD98-42CA-985C-A79C0765E3C5,25/06/2014
74960,120926,NULL,1,878,1,21.98,0,21.98,26417F91-0D73-4522-8C05-454BE4462F64,25/06/2014
74960,120927,NULL,1,879,1,159,0,159,24AEBA14-38DA-40D1-808D-9C0168510534,25/06/2014
74961,120928,NULL,1,878,1,21.98,0,21.98,55339F04-1498-46B4-9705-A11ACE07FB77,25/06/2014
74962,120929,NULL,1,921,1,4.99,0,4.99,43CBDFEF-832D-4AE7-9B29-E0673D704BF0,25/06/2014
74962,120930,NULL,1,878,1,21.98,0,21.98,7C58ABDE-4245-4A98-8EAD-E1567B76AD57,25/06/2014
74962,120931,NULL,1,711,1,34.99,0,34.99,0F3F6256-D5E3-492A-9FA3-1A84C7431682,25/06/2014
74963,120932,NULL,1,878,1,21.98,0,21.98,7341DFB8-0E75-4BEC-AEAF-EFA7CB75F58A,25/06/2014
74964,120933,NULL,1,932,1,24.99,0,24.99,35DF6983-E206-42C8-9675-A3FD33763D8E,25/06/2014
74964,120934,NULL,1,922,1,3.99,0,3.99,9ABAA20F-21BC-46A0-901B-26AA727A3666,25/06/2014
74964,120935,NULL,1,707,1,34.99,0,34.99,49039725-2506-4D51-B5A4-F8AA53AC9DAC,25/06/2014
74965,120936,NULL,1,931,1,21.49,0,21.49,C8C705C9-1D8F-4E50-A3A3-BB8F516D3098,25/06/2014
